datetime,median_house_price,household_income,employment,education_spending,GDP,population,individual_income,health_spending,fed_interest_rate,nasdaq,nyStockExchange
2017-08-20,320500,63761,153592000,278773,60109.65573,325122128,38000,2506130,1.16,6213.13,11719.26953
2017-08-21,320500,63761,153592000,278773,60109.65573,325122128,38000,2506130,1.16,6213.13,11719.26953
2017-08-22,320500,63761,153592000,278773,60109.65573,325122128,38000,2506130,1.16,6297.48,11805.29004
2017-08-23,320500,63761,153592000,278773,60109.65573,325122128,38000,2506130,1.16,6278.41,11785.91992
2017-08-24,320500,63761,153592000,278773,60109.65573,325122128,38000,2506130,1.16,6271.33,11773.79981
2017-08-25,320500,63761,153592000,278773,60109.65573,325122128,38000,2506130,1.16,6265.64,11812.03027
2017-08-26,320500,63761,153592000,278773,60109.65573,325122128,38000,2506130,1.16,6283.02,11800.21973
2017-08-27,320500,63761,153592000,278773,60109.65573,325122128,38000,2506130,1.16,6283.02,11800.21973
2017-08-28,320500,63761,153592000,278773,60109.65573,325122128,38000,2506130,1.16,6283.02,11800.21973
2017-08-29,320500,63761,153592000,278773,60109.65573,325122128,38000,2506130,1.16,6301.89,11791.87988
2017-08-30,320500,63761,153592000,278773,60109.65573,325122128,38000,2506130,1.16,6368.31,11805.07031
2017-08-31,320500,63761,153592000,278773,60109.65573,325122128,38000,2506130,1.16,6428.66,11875.69043
2017-09-01,320500,63761,154266000,278773,60109.65573,325122128,38000,2506130,1.15,6435.33,11918.08008
2017-09-02,320500,63761,154266000,278773,60109.65573,325122128,38000,2506130,1.15,6375.57,11827.15039
2017-09-03,320500,63761,154266000,278773,60109.65573,325122128,38000,2506130,1.15,6375.57,11827.15039
2017-09-04,320500,63761,154266000,278773,60109.65573,325122128,38000,2506130,1.15,6375.57,11827.15039
2017-09-05,320500,63761,154266000,278773,60109.65573,325122128,38000,2506130,1.15,6375.57,11827.15039
2017-09-06,320500,63761,154266000,278773,60109.65573,325122128,38000,2506130,1.15,6393.31,11872.91992
2017-09-07,320500,63761,154266000,278773,60109.65573,325122128,38000,2506130,1.15,6397.87,11879.61035
2017-09-08,320500,63761,154266000,278773,60109.65573,325122128,38000,2506130,1.15,6360.19,11887.98047
2017-09-09,320500,63761,154266000,278773,60109.65573,325122128,38000,2506130,1.15,6432.26,12010.26953
2017-09-10,320500,63761,154266000,278773,60109.65573,325122128,38000,2506130,1.15,6432.26,12010.26953
2017-09-11,320500,63761,154266000,278773,60109.65573,325122128,38000,2506130,1.15,6432.26,12010.26953
2017-09-12,320500,63761,154266000,278773,60109.65573,325122128,38000,2506130,1.15,6454.28,12057.12012
2017-09-13,320500,63761,154266000,278773,60109.65573,325122128,38000,2506130,1.15,6460.19,12055.17969
2017-09-14,320500,63761,154266000,278773,60109.65573,325122128,38000,2506130,1.15,6429.08,12062.62012
2017-09-15,320500,63761,154266000,278773,60109.65573,325122128,38000,2506130,1.15,6448.47,12080.13965
2017-09-16,320500,63761,154266000,278773,60109.65573,325122128,38000,2506130,1.15,6454.64,12111.4502
2017-09-17,320500,63761,154266000,278773,60109.65573,325122128,38000,2506130,1.15,6454.64,12111.4502
2017-09-18,320500,63761,154266000,278773,60109.65573,325122128,38000,2506130,1.15,6454.64,12111.4502
2017-09-19,320500,63761,154266000,278773,60109.65573,325122128,38000,2506130,1.15,6461.32,12131.73047
2017-09-20,320500,63761,154266000,278773,60109.65573,325122128,38000,2506130,1.15,6456.04,12147.5
2017-09-21,320500,63761,154266000,278773,60109.65573,325122128,38000,2506130,1.15,6422.69,12133.62988
2017-09-22,320500,63761,154266000,278773,60109.65573,325122128,38000,2506130,1.15,6426.92,12151.79981
2017-09-23,320500,63761,154266000,278773,60109.65573,325122128,38000,2506130,1.15,6370.59,12141.55957
2017-09-24,320500,63761,154266000,278773,60109.65573,325122128,38000,2506130,1.15,6370.59,12141.55957
2017-09-25,320500,63761,154266000,278773,60109.65573,325122128,38000,2506130,1.15,6370.59,12141.55957
2017-09-26,320500,63761,154266000,278773,60109.65573,325122128,38000,2506130,1.15,6380.16,12127.91992
2017-09-27,320500,63761,154266000,278773,60109.65573,325122128,38000,2506130,1.15,6453.26,12157.65039
2017-09-28,320500,63761,154266000,278773,60109.65573,325122128,38000,2506130,1.15,6453.45,12179.30957
2017-09-29,320500,63761,154266000,278773,60109.65573,325122128,38000,2506130,1.15,6495.96,12209.16016
2017-09-30,320500,63761,154266000,278773,60109.65573,325122128,38000,2506130,1.15,6516.72,12264.66016
2017-10-01,337900,63761,153633000,278773,60109.65573,325122128,38000,2506130,1.15,6516.72,12264.66016
2017-10-02,337900,63761,153633000,278773,60109.65573,325122128,38000,2506130,1.15,6516.72,12264.66016
2017-10-03,337900,63761,153633000,278773,60109.65573,325122128,38000,2506130,1.15,6531.71,12302.87988
2017-10-04,337900,63761,153633000,278773,60109.65573,325122128,38000,2506130,1.15,6534.63,12304.66992
2017-10-05,337900,63761,153633000,278773,60109.65573,325122128,38000,2506130,1.15,6585.36,12338.92969
2017-10-06,337900,63761,153633000,278773,60109.65573,325122128,38000,2506130,1.15,6590.18,12317.69043
2017-10-07,337900,63761,153633000,278773,60109.65573,325122128,38000,2506130,1.15,6579.73,12293.9502
2017-10-08,337900,63761,153633000,278773,60109.65573,325122128,38000,2506130,1.15,6579.73,12293.9502
2017-10-09,337900,63761,153633000,278773,60109.65573,325122128,38000,2506130,1.15,6579.73,12293.9502
2017-10-10,337900,63761,153633000,278773,60109.65573,325122128,38000,2506130,1.15,6587.25,12346.58984
2017-10-11,337900,63761,153633000,278773,60109.65573,325122128,38000,2506130,1.15,6603.55,12362.05957
2017-10-12,337900,63761,153633000,278773,60109.65573,325122128,38000,2506130,1.15,6591.51,12338.74023
2017-10-13,337900,63761,153633000,278773,60109.65573,325122128,38000,2506130,1.15,6605.8,12352.0
2017-10-14,337900,63761,153633000,278773,60109.65573,325122128,38000,2506130,1.15,6624.0,12359.51953
2017-10-15,337900,63761,153633000,278773,60109.65573,325122128,38000,2506130,1.15,6624.0,12359.51953
2017-10-16,337900,63761,153633000,278773,60109.65573,325122128,38000,2506130,1.15,6624.0,12359.51953
2017-10-17,337900,63761,153633000,278773,60109.65573,325122128,38000,2506130,1.15,6623.66,12349.96973
2017-10-18,337900,63761,153633000,278773,60109.65573,325122128,38000,2506130,1.15,6624.22,12371.01953
2017-10-19,337900,63761,153633000,278773,60109.65573,325122128,38000,2506130,1.15,6605.07,12380.32031
2017-10-20,337900,63761,153633000,278773,60109.65573,325122128,38000,2506130,1.15,6629.05,12430.51953
2017-10-21,337900,63761,153633000,278773,60109.65573,325122128,38000,2506130,1.15,6586.83,12384.41992
2017-10-22,337900,63761,153633000,278773,60109.65573,325122128,38000,2506130,1.15,6586.83,12384.41992
2017-10-23,337900,63761,153633000,278773,60109.65573,325122128,38000,2506130,1.15,6586.83,12384.41992
2017-10-24,337900,63761,153633000,278773,60109.65573,325122128,38000,2506130,1.15,6598.43,12404.99023
2017-10-25,337900,63761,153633000,278773,60109.65573,325122128,38000,2506130,1.15,6563.89,12336.58008
2017-10-26,337900,63761,153633000,278773,60109.65573,325122128,38000,2506130,1.15,6556.77,12352.42969
2017-10-27,337900,63761,153633000,278773,60109.65573,325122128,38000,2506130,1.15,6701.26,12366.42969
2017-10-28,337900,63761,153633000,278773,60109.65573,325122128,38000,2506130,1.15,6698.96,12319.46973
2017-10-29,337900,63761,153633000,278773,60109.65573,325122128,38000,2506130,1.15,6698.96,12319.46973
2017-10-30,337900,63761,153633000,278773,60109.65573,325122128,38000,2506130,1.15,6698.96,12319.46973
2017-10-31,337900,63761,153633000,278773,60109.65573,325122128,38000,2506130,1.15,6727.67,12341.00977
2017-11-01,337900,63761,153749000,278773,60109.65573,325122128,38000,2506130,1.16,6716.53,12362.87988
2017-11-02,337900,63761,153749000,278773,60109.65573,325122128,38000,2506130,1.16,6714.94,12372.95996
2017-11-03,337900,63761,153749000,278773,60109.65573,325122128,38000,2506130,1.16,6764.44,12373.05957
2017-11-04,337900,63761,153749000,278773,60109.65573,325122128,38000,2506130,1.16,6786.44,12400.92969
2017-11-05,337900,63761,153749000,278773,60109.65573,325122128,38000,2506130,1.16,6786.44,12400.92969
2017-11-06,337900,63761,153749000,278773,60109.65573,325122128,38000,2506130,1.16,6786.44,12400.92969
2017-11-07,337900,63761,153749000,278773,60109.65573,325122128,38000,2506130,1.16,6767.78,12371.25
2017-11-08,337900,63761,153749000,278773,60109.65573,325122128,38000,2506130,1.16,6789.12,12384.71973
2017-11-09,337900,63761,153749000,278773,60109.65573,325122128,38000,2506130,1.16,6750.05,12339.66016
2017-11-10,337900,63761,153749000,278773,60109.65573,325122128,38000,2506130,1.16,6750.94,12322.59961
2017-11-11,337900,63761,153749000,278773,60109.65573,325122128,38000,2506130,1.16,6757.6,12316.82031
2017-11-12,337900,63761,153749000,278773,60109.65573,325122128,38000,2506130,1.16,6757.6,12316.82031
2017-11-13,337900,63761,153749000,278773,60109.65573,325122128,38000,2506130,1.16,6757.6,12316.82031
2017-11-14,337900,63761,153749000,278773,60109.65573,325122128,38000,2506130,1.16,6737.87,12280.11035
2017-11-15,337900,63761,153749000,278773,60109.65573,325122128,38000,2506130,1.16,6706.21,12220.33984
2017-11-16,337900,63761,153749000,278773,60109.65573,325122128,38000,2506130,1.16,6793.29,12303.28027
2017-11-17,337900,63761,153749000,278773,60109.65573,325122128,38000,2506130,1.16,6782.79,12302.88965
2017-11-18,337900,63761,153749000,278773,60109.65573,325122128,38000,2506130,1.16,6790.71,12320.76953
2017-11-19,337900,63761,153749000,278773,60109.65573,325122128,38000,2506130,1.16,6790.71,12320.76953
2017-11-20,337900,63761,153749000,278773,60109.65573,325122128,38000,2506130,1.16,6790.71,12320.76953
2017-11-21,337900,63761,153749000,278773,60109.65573,325122128,38000,2506130,1.16,6862.48,12385.88965
2017-11-22,337900,63761,153749000,278773,60109.65573,325122128,38000,2506130,1.16,6867.36,12390.82031
2017-11-23,337900,63761,153749000,278773,60109.65573,325122128,38000,2506130,1.16,6889.16,12421.92969
2017-11-24,337900,63761,153749000,278773,60109.65573,325122128,38000,2506130,1.16,6889.16,12421.92969
2017-11-25,337900,63761,153749000,278773,60109.65573,325122128,38000,2506130,1.16,6878.52,12390.78027
2017-11-26,337900,63761,153749000,278773,60109.65573,325122128,38000,2506130,1.16,6878.52,12390.78027
2017-11-27,337900,63761,153749000,278773,60109.65573,325122128,38000,2506130,1.16,6878.52,12390.78027
2017-11-28,337900,63761,153749000,278773,60109.65573,325122128,38000,2506130,1.16,6912.36,12520.23047
2017-11-29,337900,63761,153749000,278773,60109.65573,325122128,38000,2506130,1.16,6824.39,12561.32031
2017-11-30,337900,63761,153749000,278773,60109.65573,325122128,38000,2506130,1.16,6873.97,12627.79981
2017-12-01,337900,63761,153911000,278773,60109.65573,325122128,38000,2506130,1.3,6847.59,12614.55957
2017-12-02,337900,63761,153911000,278773,60109.65573,325122128,38000,2506130,1.3,6775.37,12634.88965
2017-12-03,337900,63761,153911000,278773,60109.65573,325122128,38000,2506130,1.3,6775.37,12634.88965
2017-12-04,337900,63761,153911000,278773,60109.65573,325122128,38000,2506130,1.3,6775.37,12634.88965
2017-12-05,337900,63761,153911000,278773,60109.65573,325122128,38000,2506130,1.3,6762.21,12567.16016
2017-12-06,337900,63761,153911000,278773,60109.65573,325122128,38000,2506130,1.3,6776.38,12532.42969
2017-12-07,337900,63761,153911000,278773,60109.65573,325122128,38000,2506130,1.3,6812.84,12568.98047
2017-12-08,337900,63761,153911000,278773,60109.65573,325122128,38000,2506130,1.3,6840.08,12643.05957
2017-12-09,337900,63761,153911000,278773,60109.65573,325122128,38000,2506130,1.3,6875.08,12668.21973
2017-12-10,337900,63761,153911000,278773,60109.65573,325122128,38000,2506130,1.3,6875.08,12668.21973
2017-12-11,337900,63761,153911000,278773,60109.65573,325122128,38000,2506130,1.3,6875.08,12668.21973
2017-12-12,337900,63761,153911000,278773,60109.65573,325122128,38000,2506130,1.3,6862.32,12697.78027
2017-12-13,337900,63761,153911000,278773,60109.65573,325122128,38000,2506130,1.3,6875.8,12699.48047
2017-12-14,337900,63761,153911000,278773,60109.65573,325122128,38000,2506130,1.3,6856.53,12629.07031
2017-12-15,337900,63761,153911000,278773,60109.65573,325122128,38000,2506130,1.3,6936.58,12699.67969
2017-12-16,337900,63761,153911000,278773,60109.65573,325122128,38000,2506130,1.3,6994.76,12785.82031
2017-12-17,337900,63761,153911000,278773,60109.65573,325122128,38000,2506130,1.3,6994.76,12785.82031
2017-12-18,337900,63761,153911000,278773,60109.65573,325122128,38000,2506130,1.3,6994.76,12785.82031
2017-12-19,337900,63761,153911000,278773,60109.65573,325122128,38000,2506130,1.3,6963.85,12747.54004
2017-12-20,337900,63761,153911000,278773,60109.65573,325122128,38000,2506130,1.3,6960.96,12747.54981
2017-12-21,337900,63761,153911000,278773,60109.65573,325122128,38000,2506130,1.3,6965.36,12800.20996
2017-12-22,337900,63761,153911000,278773,60109.65573,325122128,38000,2506130,1.3,6959.96,12797.44043
2017-12-23,337900,63761,153911000,278773,60109.65573,325122128,38000,2506130,1.3,6936.25,12808.90039
2017-12-24,337900,63761,153911000,278773,60109.65573,325122128,38000,2506130,1.3,6936.25,12808.90039
2017-12-25,337900,63761,153911000,278773,60109.65573,325122128,38000,2506130,1.3,6936.25,12808.90039
2017-12-26,337900,63761,153911000,278773,60109.65573,325122128,38000,2506130,1.3,6936.25,12808.90039
2017-12-27,337900,63761,153911000,278773,60109.65573,325122128,38000,2506130,1.3,6939.34,12821.99023
2017-12-28,337900,63761,153911000,278773,60109.65573,325122128,38000,2506130,1.3,6950.16,12853.08984
2017-12-29,337900,63761,153911000,278773,60109.65573,325122128,38000,2506130,1.3,6903.39,12808.83984
2017-12-30,337900,63761,153911000,278773,60109.65573,325122128,38000,2506130,1.3,7006.9,12902.71973
2017-12-31,337900,63761,153911000,278773,60109.65573,325122128,38000,2506130,1.3,7006.9,12902.71973
2018-01-01,331800,64324,154495000,287756,63064.41841,326838199,39632,2633777,1.41,7006.9,12902.71973
2018-01-02,331800,64324,154495000,287756,63064.41841,326838199,39632,2633777,1.41,7006.9,12902.71973
2018-01-03,331800,64324,154495000,287756,63064.41841,326838199,39632,2633777,1.41,7065.53,12957.28027
2018-01-04,331800,64324,154495000,287756,63064.41841,326838199,39632,2633777,1.41,7077.91,13028.45996
2018-01-05,331800,64324,154495000,287756,63064.41841,326838199,39632,2633777,1.41,7136.56,13103.23047
2018-01-06,331800,64324,154495000,287756,63064.41841,326838199,39632,2633777,1.41,7157.39,13114.34961
2018-01-07,331800,64324,154495000,287756,63064.41841,326838199,39632,2633777,1.41,7157.39,13114.34961
2018-01-08,331800,64324,154495000,287756,63064.41841,326838199,39632,2633777,1.41,7157.39,13114.34961
2018-01-09,331800,64324,154495000,287756,63064.41841,326838199,39632,2633777,1.41,7163.58,13120.83984
2018-01-10,331800,64324,154495000,287756,63064.41841,326838199,39632,2633777,1.41,7153.57,13106.59961
2018-01-11,331800,64324,154495000,287756,63064.41841,326838199,39632,2633777,1.41,7211.78,13210.76953
2018-01-12,331800,64324,154495000,287756,63064.41841,326838199,39632,2633777,1.41,7261.06,13294.32031
2018-01-13,331800,64324,154495000,287756,63064.41841,326838199,39632,2633777,1.41,7223.69,13246.86035
2018-01-14,331800,64324,154495000,287756,63064.41841,326838199,39632,2633777,1.41,7223.69,13246.86035
2018-01-15,331800,64324,154495000,287756,63064.41841,326838199,39632,2633777,1.41,7223.69,13246.86035
2018-01-16,331800,64324,154495000,287756,63064.41841,326838199,39632,2633777,1.41,7223.69,13246.86035
2018-01-17,331800,64324,154495000,287756,63064.41841,326838199,39632,2633777,1.41,7298.28,13352.38965
2018-01-18,331800,64324,154495000,287756,63064.41841,326838199,39632,2633777,1.41,7296.05,13315.91016
2018-01-19,331800,64324,154495000,287756,63064.41841,326838199,39632,2633777,1.41,7336.38,13384.45996
2018-01-20,331800,64324,154495000,287756,63064.41841,326838199,39632,2633777,1.41,7408.03,13470.37012
2018-01-21,331800,64324,154495000,287756,63064.41841,326838199,39632,2633777,1.41,7408.03,13470.37012
2018-01-22,331800,64324,154495000,287756,63064.41841,326838199,39632,2633777,1.41,7408.03,13470.37012
2018-01-23,331800,64324,154495000,287756,63064.41841,326838199,39632,2633777,1.41,7460.29,13474.11035
2018-01-24,331800,64324,154495000,287756,63064.41841,326838199,39632,2633777,1.41,7415.06,13507.66016
2018-01-25,331800,64324,154495000,287756,63064.41841,326838199,39632,2633777,1.41,7411.16,13512.66016
2018-01-26,331800,64324,154495000,287756,63064.41841,326838199,39632,2633777,1.41,7505.77,13637.01953
2018-01-27,331800,64324,154495000,287756,63064.41841,326838199,39632,2633777,1.41,7466.51,13524.65039
2018-01-28,331800,64324,154495000,287756,63064.41841,326838199,39632,2633777,1.41,7466.51,13524.65039
2018-01-29,331800,64324,154495000,287756,63064.41841,326838199,39632,2633777,1.41,7466.51,13524.65039
2018-01-30,331800,64324,154495000,287756,63064.41841,326838199,39632,2633777,1.41,7402.48,13375.50977
2018-01-31,331800,64324,154495000,287756,63064.41841,326838199,39632,2633777,1.41,7411.48,13367.95996
2018-02-01,331800,64324,155174000,287756,63064.41841,326838199,39632,2633777,1.42,7385.86,13381.96973
2018-02-02,331800,64324,155174000,287756,63064.41841,326838199,39632,2633777,1.42,7240.95,13085.34961
2018-02-03,331800,64324,155174000,287756,63064.41841,326838199,39632,2633777,1.42,6967.53,12572.92969
2018-02-04,331800,64324,155174000,287756,63064.41841,326838199,39632,2633777,1.42,6967.53,12572.92969
2018-02-05,331800,64324,155174000,287756,63064.41841,326838199,39632,2633777,1.42,6967.53,12572.92969
2018-02-06,331800,64324,155174000,287756,63064.41841,326838199,39632,2633777,1.42,7115.88,12745.4502
2018-02-07,331800,64324,155174000,287756,63064.41841,326838199,39632,2633777,1.42,7051.98,12687.17969
2018-02-08,331800,64324,155174000,287756,63064.41841,326838199,39632,2633777,1.42,6777.16,12270.65039
2018-02-09,331800,64324,155174000,287756,63064.41841,326838199,39632,2633777,1.42,6874.49,12405.82031
2018-02-10,331800,64324,155174000,287756,63064.41841,326838199,39632,2633777,1.42,6981.96,12560.12012
2018-02-11,331800,64324,155174000,287756,63064.41841,326838199,39632,2633777,1.42,6981.96,12560.12012
2018-02-12,331800,64324,155174000,287756,63064.41841,326838199,39632,2633777,1.42,6981.96,12560.12012
2018-02-13,331800,64324,155174000,287756,63064.41841,326838199,39632,2633777,1.42,7013.51,12574.37012
2018-02-14,331800,64324,155174000,287756,63064.41841,326838199,39632,2633777,1.42,7143.62,12746.71973
2018-02-15,331800,64324,155174000,287756,63064.41841,326838199,39632,2633777,1.42,7256.43,12856.87012
2018-02-16,331800,64324,155174000,287756,63064.41841,326838199,39632,2633777,1.42,7239.47,12874.36035
2018-02-17,331800,64324,155174000,287756,63064.41841,326838199,39632,2633777,1.42,7234.31,12763.33984
2018-02-18,331800,64324,155174000,287756,63064.41841,326838199,39632,2633777,1.42,7234.31,12763.33984
2018-02-19,331800,64324,155174000,287756,63064.41841,326838199,39632,2633777,1.42,7234.31,12763.33984
2018-02-20,331800,64324,155174000,287756,63064.41841,326838199,39632,2633777,1.42,7234.31,12763.33984
2018-02-21,331800,64324,155174000,287756,63064.41841,326838199,39632,2633777,1.42,7218.23,12695.53027
2018-02-22,331800,64324,155174000,287756,63064.41841,326838199,39632,2633777,1.42,7210.09,12711.75
2018-02-23,331800,64324,155174000,287756,63064.41841,326838199,39632,2633777,1.42,7337.39,12884.11035
2018-02-24,331800,64324,155174000,287756,63064.41841,326838199,39632,2633777,1.42,7421.46,12999.62012
2018-02-25,331800,64324,155174000,287756,63064.41841,326838199,39632,2633777,1.42,7421.46,12999.62012
2018-02-26,331800,64324,155174000,287756,63064.41841,326838199,39632,2633777,1.42,7421.46,12999.62012
2018-02-27,331800,64324,155174000,287756,63064.41841,326838199,39632,2633777,1.42,7330.35,12819.21973
2018-02-28,331800,64324,155174000,287756,63064.41841,326838199,39632,2633777,1.42,7273.01,12652.54981
2018-03-01,331800,64324,155266000,287756,63064.41841,326838199,39632,2633777,1.51,7180.56,12518.73047
2018-03-02,331800,64324,155266000,287756,63064.41841,326838199,39632,2633777,1.51,7257.87,12557.99023
2018-03-03,331800,64324,155266000,287756,63064.41841,326838199,39632,2633777,1.51,7330.7,12680.73047
2018-03-04,331800,64324,155266000,287756,63064.41841,326838199,39632,2633777,1.51,7330.7,12680.73047
2018-03-05,331800,64324,155266000,287756,63064.41841,326838199,39632,2633777,1.51,7330.7,12680.73047
2018-03-06,331800,64324,155266000,287756,63064.41841,326838199,39632,2633777,1.51,7372.01,12720.76953
2018-03-07,331800,64324,155266000,287756,63064.41841,326838199,39632,2633777,1.51,7396.65,12707.00977
2018-03-08,331800,64324,155266000,287756,63064.41841,326838199,39632,2633777,1.51,7427.95,12745.00977
2018-03-09,331800,64324,155266000,287756,63064.41841,326838199,39632,2633777,1.51,7560.81,12918.82031
2018-03-10,331800,64324,155266000,287756,63064.41841,326838199,39632,2633777,1.51,7588.32,12898.40039
2018-03-11,331800,64324,155266000,287756,63064.41841,326838199,39632,2633777,1.51,7588.32,12898.40039
2018-03-12,331800,64324,155266000,287756,63064.41841,326838199,39632,2633777,1.51,7588.32,12898.40039
2018-03-13,331800,64324,155266000,287756,63064.41841,326838199,39632,2633777,1.51,7511.01,12831.75
2018-03-14,331800,64324,155266000,287756,63064.41841,326838199,39632,2633777,1.51,7496.81,12762.66992
2018-03-15,331800,64324,155266000,287756,63064.41841,326838199,39632,2633777,1.51,7481.74,12743.61035
2018-03-16,331800,64324,155266000,287756,63064.41841,326838199,39632,2633777,1.51,7481.99,12784.38965
2018-03-17,331800,64324,155266000,287756,63064.41841,326838199,39632,2633777,1.51,7344.24,12651.45996
2018-03-18,331800,64324,155266000,287756,63064.41841,326838199,39632,2633777,1.51,7344.24,12651.45996
2018-03-19,331800,64324,155266000,287756,63064.41841,326838199,39632,2633777,1.51,7344.24,12651.45996
2018-03-20,331800,64324,155266000,287756,63064.41841,326838199,39632,2633777,1.51,7364.3,12663.63965
2018-03-21,331800,64324,155266000,287756,63064.41841,326838199,39632,2633777,1.51,7345.29,12683.75977
2018-03-22,331800,64324,155266000,287756,63064.41841,326838199,39632,2633777,1.51,7166.68,12377.38965
2018-03-23,331800,64324,155266000,287756,63064.41841,326838199,39632,2633777,1.51,6992.67,12177.7002
2018-03-24,331800,64324,155266000,287756,63064.41841,326838199,39632,2633777,1.51,7220.54,12433.15039
2018-03-25,331800,64324,155266000,287756,63064.41841,326838199,39632,2633777,1.51,7220.54,12433.15039
2018-03-26,331800,64324,155266000,287756,63064.41841,326838199,39632,2633777,1.51,7220.54,12433.15039
2018-03-27,331800,64324,155266000,287756,63064.41841,326838199,39632,2633777,1.51,7008.81,12302.54004
2018-03-28,331800,64324,155266000,287756,63064.41841,326838199,39632,2633777,1.51,6949.23,12308.90039
2018-03-29,331800,64324,155266000,287756,63064.41841,326838199,39632,2633777,1.51,7063.44,12452.05957
2018-03-30,331800,64324,155266000,287756,63064.41841,326838199,39632,2633777,1.51,6870.12,12216.70996
2018-03-31,331800,64324,155266000,287756,63064.41841,326838199,39632,2633777,1.51,6870.12,12216.70996
2018-04-01,315600,64324,155363000,287756,63064.41841,326838199,39632,2633777,1.69,6870.12,12216.70996
2018-04-02,315600,64324,155363000,287756,63064.41841,326838199,39632,2633777,1.69,6870.12,12216.70996
2018-04-03,315600,64324,155363000,287756,63064.41841,326838199,39632,2633777,1.69,6941.28,12367.07031
2018-04-04,315600,64324,155363000,287756,63064.41841,326838199,39632,2633777,1.69,7042.105,12466.4502
2018-04-05,315600,64324,155363000,287756,63064.41841,326838199,39632,2633777,1.69,7076.551,12571.94043
2018-04-06,315600,64324,155363000,287756,63064.41841,326838199,39632,2633777,1.69,6915.109,12349.11035
2018-04-07,315600,64324,155363000,287756,63064.41841,326838199,39632,2633777,1.69,6950.344,12380.54981
2018-04-08,315600,64324,155363000,287756,63064.41841,326838199,39632,2633777,1.69,6950.344,12380.54981
2018-04-09,315600,64324,155363000,287756,63064.41841,326838199,39632,2633777,1.69,6950.344,12380.54981
2018-04-10,315600,64324,155363000,287756,63064.41841,326838199,39632,2633777,1.69,7094.301,12565.96973
2018-04-11,315600,64324,155363000,287756,63064.41841,326838199,39632,2633777,1.69,7069.027,12514.58984
2018-04-12,315600,64324,155363000,287756,63064.41841,326838199,39632,2633777,1.69,7140.246,12580.21973
2018-04-13,315600,64324,155363000,287756,63064.41841,326838199,39632,2633777,1.69,7106.648,12546.04981
2018-04-14,315600,64324,155363000,287756,63064.41841,326838199,39632,2633777,1.69,7156.285,12628.20996
2018-04-15,315600,64324,155363000,287756,63064.41841,326838199,39632,2633777,1.69,7156.285,12628.20996
2018-04-16,315600,64324,155363000,287756,63064.41841,326838199,39632,2633777,1.69,7156.285,12628.20996
2018-04-17,315600,64324,155363000,287756,63064.41841,326838199,39632,2633777,1.69,7281.098,12705.75977
2018-04-18,315600,64324,155363000,287756,63064.41841,326838199,39632,2633777,1.69,7295.234,12732.84961
2018-04-19,315600,64324,155363000,287756,63064.41841,326838199,39632,2633777,1.69,7238.055,12671.48047
2018-04-20,315600,64324,155363000,287756,63064.41841,326838199,39632,2633777,1.69,7146.125,12607.16016
2018-04-21,315600,64324,155363000,287756,63064.41841,326838199,39632,2633777,1.69,7128.602,12610.76953
2018-04-22,315600,64324,155363000,287756,63064.41841,326838199,39632,2633777,1.69,7128.602,12610.76953
2018-04-23,315600,64324,155363000,287756,63064.41841,326838199,39632,2633777,1.69,7128.602,12610.76953
2018-04-24,315600,64324,155363000,287756,63064.41841,326838199,39632,2633777,1.69,7007.352,12514.0
2018-04-25,315600,64324,155363000,287756,63064.41841,326838199,39632,2633777,1.69,7003.738,12517.86035
2018-04-26,315600,64324,155363000,287756,63064.41841,326838199,39632,2633777,1.69,7118.676,12582.90039
2018-04-27,315600,64324,155363000,287756,63064.41841,326838199,39632,2633777,1.69,7119.801,12594.01953
2018-04-28,315600,64324,155363000,287756,63064.41841,326838199,39632,2633777,1.69,7066.266,12515.36035
2018-04-29,315600,64324,155363000,287756,63064.41841,326838199,39632,2633777,1.69,7066.266,12515.36035
2018-04-30,315600,64324,155363000,287756,63064.41841,326838199,39632,2633777,1.69,7066.266,12515.36035
2018-05-01,315600,64324,155688000,287756,63064.41841,326838199,39632,2633777,1.7,7130.703,12493.01953
2018-05-02,315600,64324,155688000,287756,63064.41841,326838199,39632,2633777,1.7,7100.898,12418.05957
2018-05-03,315600,64324,155688000,287756,63064.41841,326838199,39632,2633777,1.7,7088.152,12392.5
2018-05-04,315600,64324,155688000,287756,63064.41841,326838199,39632,2633777,1.7,7209.617,12493.34961
2018-05-05,315600,64324,155688000,287756,63064.41841,326838199,39632,2633777,1.7,7265.211,12519.75
2018-05-06,315600,64324,155688000,287756,63064.41841,326838199,39632,2633777,1.7,7265.211,12519.75
2018-05-07,315600,64324,155688000,287756,63064.41841,326838199,39632,2633777,1.7,7265.211,12519.75
2018-05-08,315600,64324,155688000,287756,63064.41841,326838199,39632,2633777,1.7,7266.902,12520.24023
2018-05-09,315600,64324,155688000,287756,63064.41841,326838199,39632,2633777,1.7,7339.906,12632.49023
2018-05-10,315600,64324,155688000,287756,63064.41841,326838199,39632,2633777,1.7,7404.977,12731.63965
2018-05-11,315600,64324,155688000,287756,63064.41841,326838199,39632,2633777,1.7,7402.883,12761.82031
2018-05-12,315600,64324,155688000,287756,63064.41841,326838199,39632,2633777,1.7,7411.316,12772.03027
2018-05-13,315600,64324,155688000,287756,63064.41841,326838199,39632,2633777,1.7,7411.316,12772.03027
2018-05-14,315600,64324,155688000,287756,63064.41841,326838199,39632,2633777,1.7,7411.316,12772.03027
